-15 -15 .03308397571600785
-15 -14.67 .040361360087496426
-15 -14.34 .045566483304489744
-15 -14.01 .04845372687129628
-15 -13.68 .04890923195082753
-15 -13.35 .04694980402216843
-15 -13.02 .042714276179586584
-15 -12.69 .036448485423138555
-15 -12.36 .028485325832531015
-15 -12.03 .019221521742088757
-15 -11.7 .009092813564126225
-15 -11.37 -.0014508210057201665
-15 -11.04 -.011968458994214422
-15 -10.71 -.022048835173313425
-15 -10.379999999999999 -.03132735444689016
-15 -10.05 -.0394989366452169
-15 -9.719999999999999 -.046326440015333405
-15 -9.39 -.05164470922146799
-15 -9.059999999999999 -.05536055183924519
-15 -8.73 -.0574491518734989
-15 -8.399999999999999 -.05794757306832235
-15 -8.07 -.05694608734280713
-15 -7.739999999999999 -.05457808787123318
-15 -7.409999999999999 -.05100931915247554
-15 -7.08 -.04642708753012841
-15 -6.75 -.0410300161717471
-15 -6.42 -.03501879003914239
-15 -6.09 -.028588209892963113
-15 -5.76 -.021920749603973798
-15 -5.43 -.01518169592106036
-15 -5.1 -.008515850217095522
-15 -4.77 -.0020456912881799006
-15 -4.4399999999999995 .00412916133143932
-15 -4.109999999999999 .009931382993390685
-15 -3.7799999999999994 .015304497745643377
-15 -3.4499999999999993 .02021077285860486
-15 -3.119999999999999 .02462866662005497
-15 -2.789999999999999 .02855002224224911
-15 -2.459999999999999 .03197717475889922
-15 -2.129999999999999 .03492010875330401
-15 -1.799999999999999 .037393775370017104
-15 -1.4699999999999989 .03941564947050403
-15 -1.1399999999999988 .04100358353910231
-15 -.8099999999999987 .04217399497257699
-15 -.47999999999999865 .04294040808831882
-15 -.14999999999999858 .04331236147839838
-15 .1800000000000015 .04329468474055849
-15 .5100000000000016 .04288714534670414
-15 .8399999999999999 .04208446545568242
-15 1.1700000000000017 .04087670868805039
-15 1.5 .039250037035478365
-15 1.8300000000000018 .03718783695905894
-15 2.16 .03467221019687356
-15 2.490000000000002 .03168581785972229
-15 2.8200000000000003 .02821405528326551
-15 3.150000000000002 .02424751937847971
-15 3.4800000000000004 .01978470983605081
-15 3.8100000000000023 .014834880935048145
-15 4.140000000000001 .009420932878061831
-15 4.470000000000002 .0035822021203101018
-15 4.800000000000001 -.002623018717312999
-15 5.130000000000003 -.00911542629569502
-15 5.460000000000001 -.01579333128127412
-15 5.790000000000003 -.022532185176690915
-15 6.120000000000001 -.029185227433777484
-15 6.449999999999999 -.03558544958815931
-15 6.780000000000001 -.04154903240249118
-15 7.109999999999999 -.04688035047936995
-15 7.440000000000001 -.05137855651809318
-15 7.77 -.054845656167489376
-15 8.100000000000001 -.0570958681535753
-15 8.43 -.057965939076302174
-15 8.760000000000002 -.05732595608359583
-15 9.09 -.05509008341478225
-15 9.420000000000002 -.051226551653174024
-15 9.75 -.04576616299008411
-15 10.080000000000002 -.03880855293011283
-15 10.41 -.030525478118433393
-15 10.740000000000002 -.02116048807021099
-15 11.07 -.011024488436269141
-15 11.400000000000002 -.000486913219564266
-15 11.73 .010037514123051169
-15 12.060000000000002 .020106148271690903
-15 12.39 .029269311547375863
-15 12.720000000000002 .03709377495272522
-15 13.05 .043187603368202064
-15 13.380000000000003 .047224894320619853
-15 13.71 .04896877672633817
-15 14.040000000000003 .048290976312674094
-15 14.370000000000001 .04518631545049744
-15 14.700000000000003 .03978070633500369

-14.67 -15 .040361360087496426
-14.67 -14.67 .045659695416032056
-14.67 -14.34 .048530166638236415
-14.67 -14.01 .048847441027721115
-14.67 -13.68 .046628763896198404
-14.67 -13.35 .04202527055133506
-14.67 -13.02 .03530595836155241
-14.67 -12.69 .026835912337353822
-14.67 -12.36 .017050614482381207
-14.67 -12.03 .006428254643237511
-14.67 -11.7 -.004538092594601114
-14.67 -11.37 -.015366735808980899
-14.67 -11.04 -.025610662200244914
-14.67 -10.71 -.034876781697666386
-14.67 -10.379999999999999 -.042840413890904656
-14.67 -10.05 -.04925468925601944
-14.67 -9.719999999999999 -.05395489045733455
-14.67 -9.39 -.056858068731194936
-14.67 -9.059999999999999 -.05795851854920491
-14.67 -8.73 -.057319871574181815
-14.67 -8.399999999999999 -.05506467546978143
-14.67 -8.07 -.05136235730558802
-14.67 -7.739999999999999 -.04641644276953505
-14.67 -7.409999999999999 -.04045182229226487
-14.67 -7.08 -.03370273673946408
-14.67 -6.75 -.026402012536305797
-14.67 -6.42 -.018771922515154197
-14.67 -6.09 -.011016896575700898
-14.67 -5.76 -.0033181654540114383
-14.67 -5.43 .004169700978316069
-14.67 -5.1 .011320497584719293
-14.67 -4.77 .018036538806033443
-14.67 -4.4399999999999995 .024247519378479822
-14.67 -4.109999999999999 .029908357813223443
-14.67 -3.7799999999999994 .03499630063724097
-14.67 -3.4499999999999993 .03950754975478154
-14.67 -3.119999999999999 .04345364739336825
-14.67 -2.789999999999999 .04685781742022257
